day_id,time_step,L,PV,WT
105,46,160.00000000,19.65928530,50.38410300
105,47,158.12133410,29.13165650,36.77493340
105,48,158.12133410,36.57769230,28.40092760
105,49,158.12133410,43.19320070,37.15566600
105,50,160.00000000,47.40817700,36.30526210
105,51,160.00000000,49.24237640,29.12057900
105,52,160.00000000,54.74968920,24.14939440
105,53,160.00000000,55.82524570,23.60515530
105,54,160.00000000,57.00252270,25.30402110
105,55,160.00000000,53.36433540,31.48904910
105,56,160.00000000,64.31424240,34.74760390
105,57,160.00000000,66.97174590,32.15316640
105,58,157.02493572,55.24104990,30.80747960
105,59,157.02493572,45.55754360,31.95924830
105,60,153.63619023,48.92769180,33.07551630
105,61,156.61125450,52.21722940,34.12073500
105,62,156.61125450,47.37500730,39.51503030
105,63,160.00000000,46.49371400,53.60742620
105,64,150.60689544,34.52745380,62.32515840
105,65,138.64292788,27.53822460,60.29350380
105,66,122.54398745,22.36389910,50.33323130
105,67,119.84674679,21.22078070,24.51565530
105,68,126.43460579,18.16868710,7.27262010
105,69,129.90424442,18.13654650,7.17859030
105,70,130.35352079,14.69972110,7.26476590
105,71,123.70101624,12.86423090,7.50585610
105,72,130.14228264,0.00000000,7.49173360
105,73,131.19047547,0.00000000,7.73547700
105,74,129.42935459,0.00000000,7.08077700
105,75,123.62469990,0.00000000,4.62911220
105,76,119.62410512,0.00000000,2.34972990
105,77,120.85680604,0.00000000,0.41485280
105,78,117.23054062,0.00000000,0.00000000
105,79,119.22659728,0.00000000,0.00000000
105,80,119.85198464,0.00000000,0.00000000
105,81,126.41163887,0.00000000,0.00000000
105,82,129.77109203,0.00000000,0.00000000
105,83,129.15676342,0.00000000,0.00000000
105,84,119.00166727,0.00000000,0.00000000
105,85,110.93380209,0.00000000,0.00000000
105,86,105.86666107,0.00000000,0.00000000
105,87,109.56729749,0.00000000,0.00000000
105,88,105.14769820,0.00000000,0.00000000
105,89,101.28616889,0.00000000,0.00000000
105,90,92.58451327,0.00000000,0.00000000
105,91,91.64413122,0.00000000,0.00000000
105,92,84.95792192,0.00000000,0.00000000
105,93,73.43626225,0.00000000,0.00000000
105,94,52.21492448,0.00000000,0.00000000
